frame,xmin,xmax,ymin,ymax,class_id,occl
set00_V007_848.png,492,510,160,211,1,0
set00_V007_562.png,45,78,163,250,1,0
set00_V007_562.png,527,550,153,228,1,0
set00_V007_562.png,438,456,164,217,1,0
set00_V007_1628.png,219,255,154,220,1,0
set00_V007_1341.png,542,571,152,238,1,0
set00_V007_1341.png,75,104,169,228,1,0
set00_V007_1341.png,421,436,167,222,1,0
set00_V007_600.png,579,609,151,242,1,0
set00_V007_1225.png,499,517,159,218,1,0
set00_V007_1570.png,152,167,152,204,1,0
set00_V007_506.png,480,498,158,216,1,0
set00_V007_623.png,608,636,156,256,1,0
set00_V007_1174.png,503,585,103,321,1,0
set00_V007_1267.png,552,575,150,214,1,0
set00_V007_516.png,486,505,157,218,1,0
set00_V007_516.png,372,390,161,217,1,0
set00_V007_1831.png,151,166,156,209,1,0
set00_V007_1831.png,135,148,151,207,1,0
set00_V007_483.png,475,493,157,210,1,0
set00_V007_1690.png,423,499,141,251,1,0
set00_V007_527.png,492,512,156,220,1,0
set00_V007_527.png,386,404,163,216,1,0
set00_V007_576.png,20,51,158,254,1,0
set00_V007_576.png,547,572,152,232,1,0
set00_V007_576.png,458,475,159,215,1,0
set00_V007_730.png,372,472,120,336,1,0
set00_V007_1230.png,504,523,159,220,1,0
set00_V007_791.png,9,88,127,345,1,0
set00_V007_470.png,473,491,155,205,1,0
set00_V007_1361.png,599,635,148,247,1,0
set00_V007_1361.png,12,57,165,240,1,0
set00_V007_1361.png,436,453,164,227,1,0
set00_V007_1347.png,556,589,150,243,1,0
set00_V007_1347.png,50,91,166,235,1,0
set00_V007_1347.png,425,440,166,223,1,0
set00_V007_912.png,518,541,160,217,1,0
set00_V007_912.png,498,515,163,218,1,0
set00_V007_1641.png,248,287,148,222,1,0
set00_V007_1214.png,492,509,160,214,1,0
set00_V007_1603.png,112,131,153,215,1,0
set00_V007_1603.png,176,210,159,212,1,0
set00_V007_702.png,537,628,135,329,1,0
set00_V007_1154.png,472,521,124,281,1,0
set00_V007_1461.png,478,562,114,310,1,0
set00_V007_1598.png,119,137,153,213,1,0
set00_V007_1598.png,170,204,159,210,1,0
set00_V007_1451.png,460,519,124,284,1,0
set00_V007_621.png,606,634,154,255,1,0
set00_V007_1784.png,616,632,163,217,1,0
set00_V007_575.png,21,53,158,254,1,0
set00_V007_575.png,545,569,152,231,1,0
set00_V007_575.png,457,475,158,215,1,0
set00_V007_1661.png,583,599,154,213,1,0
set00_V007_1661.png,308,355,149,230,1,0
set00_V007_482.png,474,492,157,209,1,0
set00_V007_549.png,511,533,154,225,1,0
set00_V007_549.png,414,437,164,217,1,0
set00_V007_1835.png,147,163,155,209,1,0
set00_V007_1835.png,130,143,151,207,1,0
set00_V007_348.png,251,267,148,212,1,0
set00_V007_1109.png,523,545,155,220,1,0
set00_V007_2.png,25,56,145,245,1,0
set00_V007_2.png,7,30,154,249,1,0
set00_V007_1590.png,131,148,153,209,1,0
set00_V007_1787.png,621,636,162,216,1,0
set00_V007_494.png,478,496,158,212,1,0
set00_V007_975.png,544,563,159,225,1,0
set00_V007_975.png,597,634,149,239,1,0
set00_V007_975.png,561,584,158,223,1,0
set00_V007_502.png,479,497,158,214,1,0
set00_V007_596.png,574,603,151,240,1,0
set00_V007_1108.png,521,543,156,222,1,0
set00_V007_1780.png,609,624,162,215,1,0
set00_V007_1273.png,504,518,163,213,1,0
set00_V007_1273.png,563,587,149,216,1,0
set00_V007_764.png,145,279,123,347,1,0
set00_V007_1376.png,454,474,165,236,1,0
set00_V007_1277.png,508,522,162,213,1,0
set00_V007_1277.png,571,595,147,216,1,0
set00_V007_1338.png,536,563,153,235,1,0
set00_V007_1338.png,86,110,170,224,1,0
set00_V007_1338.png,419,434,167,221,1,0
set00_V007_1441.png,440,484,133,258,1,0
set00_V007_546.png,509,531,155,225,1,0
set00_V007_546.png,413,432,164,217,1,0
set00_V007_271.png,166,180,150,200,1,0
set00_V007_1701.png,487,568,137,263,1,0
set00_V007_1335.png,530,555,155,233,1,0
set00_V007_1335.png,605,631,151,234,1,0
set00_V007_1335.png,92,116,170,224,1,0
set00_V007_1335.png,417,432,167,221,1,0
set00_V007_346.png,254,270,148,209,1,0
set00_V007_726.png,398,487,115,336,1,0
set00_V007_883.png,504,522,162,214,1,0
set00_V007_883.png,486,501,164,215,1,0
set00_V007_1249.png,524,545,155,211,1,0
set00_V007_1249.png,542,555,162,212,1,0
set00_V007_1241.png,514,534,157,210,1,0
set00_V007_997.png,586,607,154,228,1,0
set00_V007_997.png,608,631,150,230,1,0
set00_V007_1810.png,160,172,154,205,1,0
set00_V007_1764.png,580,614,151,232,1,0
set00_V007_500.png,479,497,158,214,1,0
set00_V007_609.png,591,620,152,247,1,0
set00_V007_965.png,528,546,161,223,1,0
set00_V007_965.png,580,615,154,233,1,0
set00_V007_965.png,543,564,160,221,1,0
set00_V007_1640.png,246,285,149,223,1,0
set00_V007_1140.png,460,492,151,268,1,0
set00_V007_846.png,492,510,161,212,1,0
set00_V007_671.png,614,631,155,214,1,0
set00_V007_347.png,252,268,148,211,1,0
set00_V007_786.png,33,121,123,351,1,0
set00_V007_1450.png,459,516,125,283,1,0
set00_V007_1457.png,466,539,120,291,1,0
set00_V007_471.png,473,491,155,205,1,0
set00_V007_1301.png,481,499,161,215,1,0
set00_V007_1301.png,534,553,157,219,1,0
set00_V007_1301.png,615,635,155,225,1,0
set00_V007_1343.png,547,577,151,239,1,0
set00_V007_1343.png,66,100,168,231,1,0
set00_V007_1343.png,422,437,166,222,1,0
set00_V007_903.png,514,533,162,217,1,0
set00_V007_903.png,494,510,163,217,1,0
set00_V007_514.png,485,504,157,217,1,0
set00_V007_514.png,370,387,161,216,1,0
set00_V007_1732.png,559,578,164,222,1,0
set00_V007_1732.png,525,552,154,220,1,0
set00_V007_1862.png,106,125,152,219,1,0
set00_V007_1862.png,77,98,144,215,1,0
set00_V007_1862.png,135,155,152,209,1,0
set00_V007_703.png,532,625,134,329,1,0
set00_V007_480.png,474,492,157,209,1,0
set00_V007_1772.png,600,634,149,240,1,0
set00_V007_1740.png,571,592,162,225,1,0
set00_V007_1740.png,534,564,153,224,1,0
set00_V007_1569.png,152,167,152,204,1,0
set00_V007_537.png,500,521,155,222,1,0
set00_V007_537.png,401,419,163,216,1,0
set00_V007_1168.png,487,560,108,306,1,0
set00_V007_647.png,571,589,158,216,1,0
set00_V007_633.png,550,567,159,216,1,0
set00_V007_1368.png,3,38,168,237,1,0
set00_V007_1368.png,444,463,165,231,1,0
set00_V007_1367.png,4,41,167,237,1,0
set00_V007_1367.png,443,462,165,231,1,0
set00_V007_615.png,599,628,153,251,1,0
set00_V007_1300.png,480,498,161,215,1,0
set00_V007_1300.png,533,551,156,217,1,0
set00_V007_1300.png,614,633,155,224,1,0
set00_V007_563.png,43,76,163,250,1,0
set00_V007_563.png,528,551,153,228,1,0
set00_V007_563.png,439,457,164,217,1,0
set00_V007_712.png,486,563,131,334,1,0
set00_V007_775.png,80,183,125,351,1,0
set00_V007_1707.png,525,609,135,269,1,0
set00_V007_1707.png,496,517,157,209,1,0
set00_V007_515.png,485,504,157,217,1,0
set00_V007_515.png,371,388,161,216,1,0
set00_V007_1147.png,466,505,136,273,1,0
set00_V007_1576.png,147,163,153,206,1,0
set00_V007_670.png,612,629,155,214,1,0
set00_V007_1333.png,526,550,155,232,1,0
set00_V007_1333.png,600,625,152,235,1,0
set00_V007_1333.png,96,120,169,223,1,0
set00_V007_1333.png,416,431,168,221,1,0
set00_V007_956.png,513,530,164,223,1,0
set00_V007_956.png,562,593,157,232,1,0
set00_V007_956.png,531,551,162,219,1,0
set00_V007_1715.png,532,553,163,216,1,0
set00_V007_1715.png,505,527,156,212,1,0
set00_V007_1180.png,536,619,92,338,1,0
set00_V007_1372.png,0,26,170,233,1,0
set00_V007_1372.png,449,468,165,233,1,0
set00_V007_1287.png,468,486,161,212,1,0
set00_V007_1287.png,519,535,159,215,1,0
set00_V007_1287.png,597,622,145,220,1,0
set00_V007_645.png,568,586,158,216,1,0
set00_V007_1371.png,1,29,170,235,1,0
set00_V007_1371.png,448,467,165,233,1,0
set00_V007_662.png,599,616,157,216,1,0
set00_V007_1304.png,484,502,161,215,1,0
set00_V007_1304.png,539,558,156,220,1,0
set00_V007_1304.png,625,637,155,225,1,0
set00_V007_1811.png,159,171,154,206,1,0
set00_V007_939.png,499,514,165,217,1,0
set00_V007_939.png,540,570,157,225,1,0
set00_V007_939.png,516,535,163,218,1,0
set00_V007_692.png,581,636,137,318,1,0
set00_V007_580.png,13,43,161,256,1,0
set00_V007_580.png,552,578,152,234,1,0
set00_V007_580.png,464,478,163,216,1,0
set00_V007_1688.png,413,488,142,249,1,0
set00_V007_1843.png,138,156,154,211,1,0
set00_V007_1843.png,120,133,150,207,1,0
set00_V007_1843.png,160,176,154,205,1,0
set00_V007_787.png,19,106,122,356,1,0
set00_V007_934.png,495,510,165,215,1,0
set00_V007_934.png,534,564,157,222,1,0
set00_V007_934.png,512,530,163,219,1,0
set00_V007_1280.png,511,526,161,214,1,0
set00_V007_1280.png,577,602,147,218,1,0
set00_V007_1858.png,113,131,152,217,1,0
set00_V007_1858.png,87,106,147,214,1,0
set00_V007_1858.png,140,159,152,208,1,0
set00_V007_1460.png,475,557,115,305,1,0
set00_V007_892.png,508,527,162,215,1,0
set00_V007_892.png,489,504,164,217,1,0
set00_V007_1559.png,160,174,151,202,1,0
set00_V007_840.png,490,508,161,211,1,0
set00_V007_875.png,500,518,162,212,1,0
set00_V007_587.png,562,589,151,236,1,0
set00_V007_767.png,130,252,124,350,1,0
set00_V007_601.png,581,611,151,242,1,0
set00_V007_1573.png,149,164,152,205,1,0
set00_V007_1643.png,253,292,148,224,1,0
set00_V007_1402.png,499,532,154,252,1,0
set00_V007_1193.png,586,620,137,241,1,0
set00_V007_1855.png,118,136,152,215,1,0
set00_V007_1855.png,94,111,148,212,1,0
set00_V007_1855.png,144,163,152,207,1,0
set00_V007_1389.png,474,499,162,244,1,0
set00_V007_1446.png,455,505,128,278,1,0
set00_V007_760.png,172,302,123,346,1,0
set00_V007_1308.png,489,508,161,218,1,0
set00_V007_1308.png,546,565,156,225,1,0
set00_V007_1281.png,513,528,161,214,1,0
set00_V007_1281.png,580,605,146,217,1,0
set00_V007_1279.png,510,525,161,213,1,0
set00_V007_1279.png,575,600,147,217,1,0
set00_V007_1097.png,508,528,158,216,1,0
set00_V007_747.png,267,360,122,344,1,0
set00_V007_1163.png,481,544,113,296,1,0
set00_V007_1194.png,589,623,137,242,1,0
set00_V007_1421.png,585,599,154,206,1,0
set00_V007_1421.png,539,585,139,264,1,0
set00_V007_1421.png,424,453,145,243,1,0
set00_V007_659.png,593,610,157,216,1,0
set00_V007_1646.png,260,300,146,223,1,0
set00_V007_532.png,495,516,156,222,1,0
set00_V007_532.png,393,411,163,216,1,0
set00_V007_765.png,141,270,123,348,1,0
set00_V007_1632.png,228,265,152,220,1,0
set00_V007_1612.png,187,221,159,216,1,0
set00_V007_773.png,92,200,125,351,1,0
set00_V007_1880.png,599,623,154,216,1,0
set00_V007_1880.png,65,89,150,228,1,0
set00_V007_1880.png,34,55,148,217,1,0
set00_V007_1880.png,106,130,151,216,1,0
set00_V007_350.png,249,265,148,215,1,0
set00_V007_1011.png,613,637,154,231,1,0
set00_V007_1700.png,481,561,137,261,1,0
set00_V007_1649.png,269,310,146,224,1,0
set00_V007_567.png,36,69,161,251,1,0
set00_V007_567.png,533,557,153,230,1,0
set00_V007_567.png,445,463,163,217,1,0
set00_V007_907.png,515,536,161,217,1,0
set00_V007_907.png,496,513,163,218,1,0
set00_V007_7.png,14,45,144,246,1,0
set00_V007_1398.png,490,520,158,250,1,0
set00_V007_577.png,18,49,159,255,1,0
set00_V007_577.png,548,573,152,232,1,0
set00_V007_577.png,460,476,160,215,1,0
set00_V007_1728.png,553,571,164,220,1,0
set00_V007_1728.png,520,546,155,219,1,0
set00_V007_1456.png,465,535,121,290,1,0
set00_V007_566.png,38,71,162,251,1,0
set00_V007_566.png,532,556,153,229,1,0
set00_V007_566.png,444,462,163,216,1,0
set00_V007_1251.png,526,547,154,211,1,0
set00_V007_1251.png,545,558,162,213,1,0
set00_V007_1585.png,137,153,153,208,1,0
set00_V007_1226.png,500,518,159,218,1,0
set00_V007_1449.png,458,513,126,282,1,0
set00_V007_1195.png,591,625,137,243,1,0
set00_V007_762.png,159,291,123,346,1,0
set00_V007_1375.png,453,473,165,235,1,0
set00_V007_1196.png,593,627,137,245,1,0
set00_V007_1235.png,508,527,158,221,1,0
set00_V007_1286.png,467,484,161,212,1,0
set00_V007_1286.png,518,534,160,215,1,0
set00_V007_1286.png,594,619,146,220,1,0
set00_V007_1337.png,534,560,154,234,1,0
set00_V007_1337.png,88,112,170,224,1,0
set00_V007_1337.png,418,433,167,221,1,0
set00_V007_1439.png,439,480,134,256,1,0
set00_V007_1262.png,543,566,152,213,1,0
set00_V007_663.png,601,618,157,216,1,0
set00_V007_1774.png,605,637,149,240,1,0
set00_V007_1144.png,463,499,142,270,1,0
set00_V007_1599.png,118,137,153,213,1,0
set00_V007_1599.png,171,205,159,210,1,0
set00_V007_1691.png,429,505,141,252,1,0
set00_V007_1586.png,136,152,153,208,1,0
set00_V007_985.png,560,580,156,226,1,0
set00_V007_985.png,580,606,155,224,1,0
set00_V007_351.png,247,263,148,205,1,0
set00_V007_1310.png,584,598,165,215,1,0
set00_V007_1310.png,492,512,160,219,1,0
set00_V007_1310.png,550,569,156,227,1,0
set00_V007_1310.png,135,156,171,221,1,0
set00_V007_1758.png,610,632,161,228,1,0
set00_V007_1758.png,567,600,152,228,1,0
set00_V007_1822.png,162,175,157,207,1,0
set00_V007_1822.png,146,159,152,207,1,0
set00_V007_485.png,475,493,157,210,1,0
set00_V007_1255.png,490,505,163,213,1,0
set00_V007_1255.png,532,554,153,211,1,0
set00_V007_1255.png,550,563,162,212,1,0
set00_V007_526.png,491,511,156,220,1,0
set00_V007_526.png,384,402,163,216,1,0
set00_V007_5.png,20,51,145,244,1,0
set00_V007_639.png,560,577,158,216,1,0
set00_V007_1314.png,591,605,165,217,1,0
set00_V007_1314.png,497,517,160,222,1,0
set00_V007_1314.png,558,577,156,231,1,0
set00_V007_1314.png,129,151,171,221,1,0
set00_V007_1311.png,585,599,165,215,1,0
set00_V007_1311.png,493,513,160,220,1,0
set00_V007_1311.png,552,571,156,228,1,0
set00_V007_1311.png,134,156,171,221,1,0
set00_V007_755.png,205,331,122,343,1,0
set00_V007_619.png,604,632,154,254,1,0
set00_V007_898.png,511,530,162,216,1,0
set00_V007_898.png,492,508,163,217,1,0
set00_V007_1710.png,540,627,135,271,1,0
set00_V007_1710.png,525,544,163,214,1,0
set00_V007_1710.png,500,521,157,210,1,0
set00_V007_1611.png,186,220,159,215,1,0
set00_V007_1847.png,131,149,153,212,1,0
set00_V007_1847.png,112,126,149,208,1,0
set00_V007_1847.png,155,172,153,205,1,0
set00_V007_1325.png,512,535,158,228,1,0
set00_V007_1325.png,582,604,155,237,1,0
set00_V007_1325.png,110,133,170,223,1,0
set00_V007_497.png,478,496,158,213,1,0
set00_V007_1699.png,475,555,138,261,1,0
set00_V007_1205.png,488,504,161,212,1,0
set00_V007_1864.png,103,122,152,220,1,0
set00_V007_1864.png,72,94,143,216,1,0
set00_V007_1864.png,133,153,152,210,1,0
set00_V007_1254.png,531,553,154,212,1,0
set00_V007_1254.png,548,561,162,213,1,0
set00_V007_721.png,431,507,116,335,1,0
set00_V007_1887.png,616,640,155,217,1,0
set00_V007_1887.png,98,119,151,217,1,0
set00_V007_538.png,501,522,155,223,1,0
set00_V007_538.png,402,420,164,217,1,0
set00_V007_666.png,607,624,156,215,1,0
set00_V007_690.png,586,636,137,317,1,0
set00_V007_530.png,494,515,156,221,1,0
set00_V007_530.png,390,408,163,216,1,0
set00_V007_1782.png,612,627,163,216,1,0
set00_V007_1884.png,607,632,155,217,1,0
set00_V007_1884.png,55,80,151,230,1,0
set00_V007_1884.png,100,124,151,217,1,0
set00_V007_11.png,6,37,140,251,1,0
set00_V007_606.png,587,616,152,246,1,0
set00_V007_778.png,85,167,125,348,1,0
set00_V007_978.png,549,568,158,225,1,0
set00_V007_978.png,603,636,149,239,1,0
set00_V007_978.png,566,590,157,224,1,0
set00_V007_487.png,476,494,158,211,1,0
set00_V007_552.png,514,536,154,226,1,0
set00_V007_552.png,414,441,164,217,1,0
set00_V007_849.png,492,510,160,211,1,0
set00_V007_1185.png,560,634,79,356,1,0
set00_V007_1662.png,585,601,154,213,1,0
set00_V007_1662.png,312,359,150,232,1,0
set00_V007_1639.png,244,282,149,222,1,0
set00_V007_1257.png,535,557,153,212,1,0
set00_V007_1257.png,552,564,162,212,1,0
set00_V007_1892.png,89,112,150,202,1,0
set00_V007_1409.png,513,551,149,257,1,0
set00_V007_1727.png,551,569,164,219,1,0
set00_V007_1727.png,519,545,155,218,1,0
set00_V007_1719.png,538,559,164,217,1,0
set00_V007_1719.png,510,534,156,214,1,0
set00_V007_1134.png,454,482,159,258,1,0
set00_V007_1875.png,590,613,153,213,1,0
set00_V007_1875.png,77,99,151,226,1,0
set00_V007_1875.png,46,68,145,221,1,0
set00_V007_1875.png,115,138,151,213,1,0
set00_V007_507.png,481,500,158,216,1,0
set00_V007_850.png,493,511,160,211,1,0
set00_V007_630.png,545,561,159,216,1,0
set00_V007_1871.png,87,108,151,223,1,0
set00_V007_1871.png,55,78,143,219,1,0
set00_V007_1871.png,122,144,151,212,1,0
set00_V007_574.png,23,55,158,253,1,0
set00_V007_574.png,544,568,152,231,1,0
set00_V007_574.png,455,473,158,214,1,0
set00_V007_508.png,481,500,158,216,1,0
set00_V007_1779.png,607,621,161,214,1,0
set00_V007_1423.png,590,604,153,205,1,0
set00_V007_1423.png,544,591,138,267,1,0
set00_V007_1423.png,424,453,144,242,1,0
set00_V007_1588.png,134,151,153,208,1,0
set00_V007_902.png,513,532,162,217,1,0
set00_V007_902.png,493,509,163,217,1,0
set00_V007_1878.png,595,619,154,215,1,0
set00_V007_1878.png,69,92,151,227,1,0
set00_V007_1878.png,40,61,147,222,1,0
set00_V007_1878.png,110,134,151,215,1,0
set00_V007_656.png,588,605,157,216,1,0
set00_V007_1315.png,593,607,165,217,1,0
set00_V007_1315.png,498,519,160,223,1,0
set00_V007_1315.png,560,579,156,232,1,0
set00_V007_1315.png,127,149,171,222,1,0
set00_V007_873.png,499,517,162,212,1,0
set00_V007_968.png,533,551,161,224,1,0
set00_V007_968.png,586,622,153,233,1,0
set00_V007_968.png,548,570,159,222,1,0
set00_V007_1172.png,492,573,106,316,1,0
set00_V007_724.png,412,496,114,335,1,0
set00_V007_1697.png,463,542,139,259,1,0
set00_V007_1753.png,596,618,161,228,1,0
set00_V007_1753.png,558,590,152,227,1,0
set00_V007_1889.png,618,639,155,220,1,0
set00_V007_1889.png,95,115,151,214,1,0
set00_V007_1584.png,138,154,153,208,1,0
set00_V007_754.png,212,337,122,343,1,0
set00_V007_1245.png,518,539,156,210,1,0
set00_V007_1245.png,538,552,162,212,1,0
set00_V007_696.png,568,636,137,322,1,0
set00_V007_1826.png,157,171,157,208,1,0
set00_V007_1826.png,141,154,152,207,1,0
set00_V007_1620.png,201,236,158,219,1,0
set00_V007_1365.png,6,46,167,240,1,0
set00_V007_1365.png,441,459,164,229,1,0
set00_V007_750.png,240,356,122,342,1,0
set00_V007_1812.png,158,170,154,206,1,0
set00_V007_1729.png,554,573,164,220,1,0
set00_V007_1729.png,521,547,155,219,1,0
set00_V007_1164.png,483,548,112,298,1,0
set00_V007_1717.png,535,556,163,216,1,0
set00_V007_1717.png,508,531,156,213,1,0
set00_V007_759.png,179,308,123,346,1,0
set00_V007_1614.png,189,223,159,216,1,0
set00_V007_986.png,562,582,156,226,1,0
set00_V007_986.png,582,608,155,225,1,0
set00_V007_3.png,24,55,145,244,1,0
set00_V007_3.png,7,30,154,249,1,0
set00_V007_668.png,610,627,156,215,1,0
set00_V007_1737.png,567,587,163,224,1,0
set00_V007_1737.png,530,559,153,222,1,0
set00_V007_719.png,445,515,119,335,1,0
set00_V007_941.png,501,517,165,218,1,0
set00_V007_941.png,542,572,157,226,1,0
set00_V007_941.png,518,537,163,218,1,0
set00_V007_1162.png,480,542,114,295,1,0
set00_V007_540.png,503,524,155,223,1,0
set00_V007_540.png,405,423,164,217,1,0
set00_V007_569.png,32,64,160,252,1,0
set00_V007_569.png,536,560,153,230,1,0
set00_V007_569.png,448,466,162,216,1,0
set00_V007_1562.png,158,173,151,202,1,0
set00_V007_982.png,555,575,157,226,1,0
set00_V007_982.png,574,599,156,224,1,0
set00_V007_905.png,515,535,161,216,1,0
set00_V007_905.png,495,511,163,217,1,0
set00_V007_466.png,472,490,154,204,1,0
set00_V007_914.png,519,543,159,216,1,0
set00_V007_914.png,499,516,163,218,1,0
set00_V007_1176.png,514,597,99,326,1,0
set00_V007_582.png,10,40,163,257,1,0
set00_V007_582.png,555,581,152,235,1,0
set00_V007_1736.png,565,585,163,223,1,0
set00_V007_1736.png,529,558,154,222,1,0
set00_V007_648.png,573,591,158,217,1,0
set00_V007_728.png,385,479,117,336,1,0
set00_V007_535.png,498,519,155,222,1,0
set00_V007_535.png,398,416,163,216,1,0
set00_V007_1384.png,466,489,164,241,1,0
set00_V007_1669.png,600,615,152,213,1,0
set00_V007_1669.png,338,390,151,237,1,0
set00_V007_715.png,471,530,129,333,1,0
set00_V007_636.png,555,572,158,215,1,0
set00_V007_784.png,51,140,125,348,1,0
set00_V007_1106.png,518,540,156,222,1,0
set00_V007_519.png,487,507,157,219,1,0
set00_V007_519.png,375,393,162,218,1,0
set00_V007_1322.png,606,621,165,221,1,0
set00_V007_1322.png,508,530,158,226,1,0
set00_V007_1322.png,575,596,155,236,1,0
set00_V007_1322.png,116,139,170,222,1,0
set00_V007_1316.png,596,610,165,218,1,0
set00_V007_1316.png,500,521,159,223,1,0
set00_V007_1316.png,562,581,156,233,1,0
set00_V007_1316.png,126,148,171,222,1,0
set00_V007_704.png,527,621,134,330,1,0
set00_V007_1352.png,571,606,149,245,1,0
set00_V007_1352.png,34,80,165,239,1,0
set00_V007_1352.png,428,444,165,224,1,0
set00_V007_944.png,503,519,165,219,1,0
set00_V007_944.png,546,576,158,229,1,0
set00_V007_944.png,520,539,163,218,1,0
set00_V007_1664.png,589,604,154,214,1,0
set00_V007_1664.png,320,368,151,233,1,0
set00_V007_561.png,47,80,164,250,1,0
set00_V007_561.png,525,548,153,228,1,0
set00_V007_561.png,436,454,164,217,1,0
set00_V007_1615.png,191,225,159,217,1,0
set00_V007_1635.png,235,273,151,221,1,0
set00_V007_901.png,513,532,162,217,1,0
set00_V007_901.png,493,509,163,217,1,0
set00_V007_1404.png,503,537,153,254,1,0
set00_V007_608.png,590,619,152,247,1,0
set00_V007_1789.png,625,636,162,216,1,0
set00_V007_531.png,494,515,156,221,1,0
set00_V007_531.png,392,410,163,216,1,0
set00_V007_611.png,594,623,153,249,1,0
set00_V007_1221.png,496,514,160,217,1,0
set00_V007_1674.png,611,625,151,214,1,0
set00_V007_1674.png,356,413,147,239,1,0
set00_V007_557.png,520,543,154,228,1,0
set00_V007_557.png,430,448,164,217,1,0
set00_V007_1299.png,478,496,160,214,1,0
set00_V007_1299.png,532,550,157,218,1,0
set00_V007_1299.png,612,631,155,223,1,0
set00_V007_771.png,105,217,124,350,1,0
set00_V007_950.png,507,524,164,220,1,0
set00_V007_950.png,553,584,158,232,1,0
set00_V007_950.png,525,544,163,218,1,0
set00_V007_1868.png,94,114,152,222,1,0
set00_V007_1868.png,62,85,143,218,1,0
set00_V007_1868.png,127,148,151,210,1,0
set00_V007_947.png,505,521,165,220,1,0
set00_V007_947.png,549,580,158,231,1,0
set00_V007_947.png,522,541,163,218,1,0
set00_V007_590.png,566,594,151,237,1,0
set00_V007_1606.png,107,127,152,215,1,0
set00_V007_1606.png,180,214,159,213,1,0
set00_V007_1686.png,402,475,143,248,1,0
set00_V007_980.png,552,572,158,226,1,0
set00_V007_980.png,570,594,157,224,1,0
set00_V007_551.png,513,535,154,226,1,0
set00_V007_551.png,414,439,164,217,1,0
set00_V007_1885.png,610,634,155,217,1,0
set00_V007_1885.png,52,77,151,230,1,0
set00_V007_1885.png,99,122,151,217,1,0
set00_V007_1730.png,556,575,164,221,1,0
set00_V007_1730.png,522,549,154,219,1,0
set00_V007_555.png,518,541,154,227,1,0
set00_V007_555.png,427,445,164,217,1,0
set00_V007_1668.png,598,613,152,213,1,0
set00_V007_1668.png,335,386,151,236,1,0
set00_V007_1663.png,587,603,154,214,1,0
set00_V007_1663.png,316,364,151,233,1,0
set00_V007_1754.png,598,620,161,228,1,0
set00_V007_1754.png,560,593,152,227,1,0
set00_V007_774.png,86,191,125,351,1,0
set00_V007_1564.png,156,171,151,202,1,0
set00_V007_733.png,352,460,128,337,1,0
set00_V007_1761.png,614,636,161,228,1,0
set00_V007_1761.png,573,607,152,229,1,0
set00_V007_641.png,563,580,158,216,1,0
set00_V007_930.png,531,560,157,220,1,0
set00_V007_930.png,509,527,163,219,1,0
set00_V007_1296.png,475,493,160,214,1,0
set00_V007_1296.png,529,547,157,217,1,0
set00_V007_1296.png,624,639,145,223,1,0
set00_V007_1296.png,606,624,156,221,1,0
set00_V007_1709.png,535,621,135,270,1,0
set00_V007_1709.png,523,541,163,214,1,0
set00_V007_1709.png,499,520,157,210,1,0
set00_V007_604.png,585,615,152,245,1,0
set00_V007_1572.png,150,165,152,205,1,0
set00_V007_1242.png,515,535,156,209,1,0
set00_V007_1290.png,469,487,160,212,1,0
set00_V007_1290.png,522,539,159,216,1,0
set00_V007_1290.png,606,631,145,222,1,0
set00_V007_1252.png,528,550,154,211,1,0
set00_V007_1252.png,545,558,162,213,1,0
set00_V007_578.png,16,47,159,254,1,0
set00_V007_578.png,549,574,152,233,1,0
set00_V007_578.png,461,476,162,216,1,0
set00_V007_349.png,250,266,148,214,1,0
set00_V007_1294.png,472,490,159,213,1,0
set00_V007_1294.png,527,544,158,217,1,0
set00_V007_1294.png,618,639,145,223,1,0
set00_V007_1294.png,602,620,156,219,1,0
set00_V007_891.png,508,527,162,215,1,0
set00_V007_891.png,489,504,164,216,1,0
set00_V007_1012.png,613,637,154,232,1,0
set00_V007_521.png,488,508,157,219,1,0
set00_V007_521.png,377,395,162,217,1,0
set00_V007_550.png,512,534,154,225,1,0
set00_V007_550.png,414,438,164,217,1,0
set00_V007_1681.png,381,436,136,241,1,0
set00_V007_1345.png,551,583,151,242,1,0
set00_V007_1345.png,58,96,167,233,1,0
set00_V007_1345.png,424,439,166,222,1,0
set00_V007_1417.png,580,593,155,205,1,0
set00_V007_1417.png,530,573,142,261,1,0
set00_V007_1417.png,426,452,148,242,1,0
set00_V007_1272.png,561,585,149,215,1,0
set00_V007_1672.png,607,622,151,213,1,0
set00_V007_1672.png,349,403,149,238,1,0
set00_V007_1201.png,604,638,137,251,1,0
set00_V007_1201.png,485,500,161,211,1,0
set00_V007_1118.png,537,560,152,209,1,0
set00_V007_1013.png,613,637,154,232,1,0
set00_V007_1146.png,465,503,138,272,1,0
set00_V007_1694.png,433,511,140,255,1,0
set00_V007_1399.png,492,523,157,250,1,0
set00_V007_1746.png,581,603,161,227,1,0
set00_V007_1746.png,544,575,153,226,1,0
set00_V007_1877.png,594,618,154,214,1,0
set00_V007_1877.png,72,95,151,227,1,0
set00_V007_1877.png,42,64,147,222,1,0
set00_V007_1877.png,112,135,151,214,1,0
set00_V007_1.png,25,56,145,245,1,0
set00_V007_1.png,7,30,154,249,1,0
set00_V007_475.png,473,491,156,207,1,0
set00_V007_1169.png,488,563,108,309,1,0
set00_V007_1380.png,460,482,165,239,1,0
